target,feature_1,feature_2,feature_3,avg_R2,avg_MSE
sigma_112_e,Hf,a0,gamma_123_usf,0.2930896649078439,64204.9165844401
sigma_112_e,Hf,a0,tao_110_iss,0.036010322599454005,87554.06980673829
sigma_112_e,Hf,a0,tao_112_iss,0.06148438672970619,85240.39566539714
sigma_112_e,Hf,a0,tao_123_iss,0.08167705749339947,83406.40247327472
sigma_112_e,Hf,C11,C12,0.611663629007446,35270.5330061849
sigma_112_e,Hf,C11,C44,0.5391419516465644,41857.292336718754
sigma_112_e,Hf,C11,Ac,0.30904065883007936,62756.172403776036
sigma_112_e,Hf,C11,Ecoh_(eV),0.5154399153692187,44010.022586263025
sigma_112_e,Hf,C11,gamma_110_usf,0.6753725379293768,29484.19069378256
sigma_112_e,Hf,C11,gamma_112_usf,0.597279269426003,36576.9880984375
sigma_112_e,Hf,C11,gamma_123_usf,0.6632031266535474,30589.473778580727
sigma_112_e,Hf,C11,tao_110_iss,0.596965796839502,36605.459150944014
sigma_112_e,Hf,C11,tao_112_iss,0.5647558350345073,39530.91915374349
sigma_112_e,Hf,C11,tao_123_iss,0.5180222327034628,43775.484398307286
sigma_112_e,Hf,C12,C44,0.6380578585267609,32873.285122721354
sigma_112_e,Hf,C12,Ac,0.5166056747413753,43904.142845182294
sigma_112_e,Hf,C12,Ecoh_(eV),0.6229633416320027,34244.24003736979
sigma_112_e,Hf,C12,gamma_110_usf,0.7858903667947762,19446.442437532547
sigma_112_e,Hf,C12,gamma_112_usf,0.7465344523705274,23020.931417643227
sigma_112_e,Hf,C12,gamma_123_usf,0.7410527601516682,23518.804449316405
sigma_112_e,Hf,C12,tao_110_iss,0.5771452878497948,38405.65086292316
sigma_112_e,Hf,C12,tao_112_iss,0.5868208903258553,37526.86720530598
sigma_112_e,Hf,C12,tao_123_iss,0.472554620764815,47905.06644980467
sigma_112_e,Hf,C44,Ac,0.26172074278839524,67053.9894131185
sigma_112_e,Hf,C44,Ecoh_(eV),0.5631780799935969,39674.21827636719
sigma_112_e,Hf,C44,gamma_110_usf,0.7177737304241222,25633.11525738932
sigma_112_e,Hf,C44,gamma_112_usf,0.7227041118065413,25185.314865071618
sigma_112_e,Hf,C44,gamma_123_usf,0.6960225594520891,27608.658757812504
sigma_112_e,Hf,C44,tao_110_iss,0.6261785102133004,33952.22332701823
sigma_112_e,Hf,C44,tao_112_iss,0.588923251376485,37335.92090110677
sigma_112_e,Hf,C44,tao_123_iss,0.5800505228558409,38141.78377545572
sigma_112_e,Hf,Ac,gamma_110_usf,0.4775833030954064,47448.337903710955
sigma_112_e,Hf,Ac,gamma_112_usf,0.4827981030183877,46974.70528378906
sigma_112_e,Hf,Ac,gamma_123_usf,0.5586755008337898,40083.1636616862
sigma_112_e,Hf,Ac,tao_110_iss,0.27951370599138525,65437.94893170573
sigma_112_e,Hf,Ac,tao_112_iss,0.20857478204591176,71880.95516376953
sigma_112_e,Hf,Ac,tao_123_iss,0.19982813086994025,72675.36710156252
sigma_112_e,Hf,Ecoh_(eV),gamma_110_usf,0.7281520972420436,24690.50324176432
sigma_112_e,Hf,Ecoh_(eV),gamma_112_usf,0.7711366483549461,20786.44443597005
sigma_112_e,Hf,Ecoh_(eV),gamma_123_usf,0.7607942013321972,21725.794047102863
sigma_112_e,Hf,Ecoh_(eV),tao_110_iss,0.3045615919507395,63162.98229335935
sigma_112_e,Hf,Ecoh_(eV),tao_112_iss,0.20738663908719301,71988.86788730466
sigma_112_e,Hf,Ecoh_(eV),tao_123_iss,0.015149770144154065,89448.72315074866
sigma_112_e,Hf,gamma_110_usf,gamma_112_usf,0.7708030512936234,20816.74328779297
sigma_112_e,Hf,gamma_110_usf,gamma_123_usf,0.7641800411109849,21418.276177050782
sigma_112_e,Hf,gamma_110_usf,tao_110_iss,0.7354222675039827,24030.192234765625
sigma_112_e,Hf,gamma_110_usf,tao_112_iss,0.6623617196742613,30665.894312044267
sigma_112_e,Hf,gamma_110_usf,tao_123_iss,0.6516606477918377,31637.815917187498
sigma_112_e,Hf,gamma_112_usf,gamma_123_usf,0.8026370302029857,17925.43181735026
sigma_112_e,Hf,gamma_112_usf,tao_110_iss,0.7015148198654778,27109.82587307943
sigma_112_e,Hf,gamma_112_usf,tao_112_iss,0.7089814677548497,26431.66984521484
sigma_112_e,Hf,gamma_112_usf,tao_123_iss,0.6431817201153496,32407.91194941406
sigma_112_e,Hf,gamma_123_usf,tao_110_iss,0.7143952481202943,25939.96488701172
sigma_112_e,Hf,gamma_123_usf,tao_112_iss,0.7465058589442894,23023.52840690104
sigma_112_e,Hf,gamma_123_usf,tao_123_iss,0.6001969924138385,36311.9867938151
sigma_112_e,Hf,tao_110_iss,tao_112_iss,0.3082354083721735,62829.309032161436
sigma_112_e,Hf,tao_110_iss,tao_123_iss,0.2004714564701752,72616.93724921874
sigma_112_e,Hf,tao_112_iss,tao_123_iss,0.2010087729903689,72568.13563938801
sigma_112_e,Zr,eta,C11,0.18580887517306177,73948.66174433597
sigma_112_e,Zr,eta,C12,0.38953043436907686,55445.71297513021
sigma_112_e,Zr,eta,C44,0.09443894674253238,82247.30775641276
sigma_112_e,Zr,eta,gamma_110_usf,0.3935867462474067,55077.29968017578
sigma_112_e,Zr,eta,gamma_112_usf,0.3206085373202215,61705.523351627606
sigma_112_e,Zr,eta,gamma_123_usf,0.4452909853876211,50381.277856380206
sigma_112_e,Zr,eta,tao_110_iss,0.1326719957574528,78774.80268623048
sigma_112_e,Zr,eta,tao_123_iss,0.02514242479127558,88541.14332594401
sigma_112_e,Zr,a0,C11,0.21784955284085275,71038.57692190756
sigma_112_e,Zr,a0,C12,0.24242549554736392,68806.47438623049
sigma_112_e,Zr,a0,C44,0.10833486352814418,80985.2153328125
sigma_112_e,Zr,a0,gamma_110_usf,0.3653657726220909,57640.461042513016
sigma_112_e,Zr,a0,gamma_112_usf,0.3715720285226647,57076.779734407544
sigma_112_e,Zr,a0,gamma_123_usf,0.38697550758687593,55677.76342451171
sigma_112_e,Zr,a0,tao_110_iss,0.11364249143050482,80503.15163984374
sigma_112_e,Zr,a0,tao_112_iss,0.05249717894218062,86056.65608440754
sigma_112_e,Zr,C11,C12,0.6433997899478316,32388.10582307942
sigma_112_e,Zr,C11,C44,0.5880421330276993,37415.94820764975
sigma_112_e,Zr,C11,Ac,0.2041827144222873,72279.8633723633
sigma_112_e,Zr,C11,Ecoh_(eV),0.536612830565309,42086.99899114585
sigma_112_e,Zr,C11,gamma_110_usf,0.7038232237807484,26900.1657882487
sigma_112_e,Zr,C11,gamma_112_usf,0.6950944460889716,27692.954372265627
sigma_112_e,Zr,C11,gamma_123_usf,0.6951928427812678,27684.017522558588
sigma_112_e,Zr,C11,tao_110_iss,0.6271942576373337,33859.96837558593
sigma_112_e,Zr,C11,tao_112_iss,0.6174597889325134,34744.0985405599
sigma_112_e,Zr,C11,tao_123_iss,0.5024149490791123,45193.01119550781
sigma_112_e,Zr,C12,C44,0.6638291089196243,30532.61912929686
sigma_112_e,Zr,C12,Ac,0.5118761368372967,44333.70168955078
sigma_112_e,Zr,C12,Ecoh_(eV),0.6192753887739426,34579.1972361328
sigma_112_e,Zr,C12,gamma_110_usf,0.7538285930632199,22358.443303548174
sigma_112_e,Zr,C12,gamma_112_usf,0.7621830885464477,21599.648787500002
sigma_112_e,Zr,C12,gamma_123_usf,0.7767744536890723,20274.392477994785
sigma_112_e,Zr,C12,tao_110_iss,0.595430345908172,36744.91601565753
sigma_112_e,Zr,C12,tao_112_iss,0.5796077665116997,38181.9969860026
sigma_112_e,Zr,C12,tao_123_iss,0.5488967396092778,40971.31668131508
sigma_112_e,Zr,C44,Ac,0.3623437339660211,57914.93678603517
sigma_112_e,Zr,C44,Ecoh_(eV),0.5118875595325144,44332.66422672527
sigma_112_e,Zr,C44,gamma_110_usf,0.6945716013110825,27740.441590494793
sigma_112_e,Zr,C44,gamma_112_usf,0.7249287305066523,24983.26454697266
sigma_112_e,Zr,C44,gamma_123_usf,0.7421750927465723,23416.868932096357
sigma_112_e,Zr,C44,tao_110_iss,0.6142184587817849,35038.491367513016
sigma_112_e,Zr,C44,tao_112_iss,0.6567016800420654,31179.965693391918
sigma_112_e,Zr,C44,tao_123_iss,0.5342416922309371,42302.356910546856
sigma_112_e,Zr,Ac,Ecoh_(eV),0.004838514303968662,90385.23983219404
sigma_112_e,Zr,Ac,gamma_110_usf,0.44569247461370337,50344.81271930338
sigma_112_e,Zr,Ac,gamma_112_usf,0.48927161032223637,46386.750948111985
sigma_112_e,Zr,Ac,gamma_123_usf,0.38015819014766733,56296.944211360686
sigma_112_e,Zr,Ac,tao_110_iss,0.3008186209254844,63502.93650045572
sigma_112_e,Zr,Ac,tao_112_iss,0.22210936215794616,70651.68103385417
sigma_112_e,Zr,Ac,tao_123_iss,0.08276729573858309,83307.381915625
sigma_112_e,Zr,Ecoh_(eV),gamma_110_usf,0.7842746416705646,19593.190181445312
sigma_112_e,Zr,Ecoh_(eV),gamma_112_usf,0.7677033742113498,21098.27051780599
sigma_112_e,Zr,Ecoh_(eV),gamma_123_usf,0.7997884075495479,18184.157105078128
sigma_112_e,Zr,Ecoh_(eV),tao_110_iss,0.05274590816139133,86034.06532858069
sigma_112_e,Zr,Ecoh_(eV),tao_112_iss,0.22154895598885638,70702.57975403644
sigma_112_e,Zr,Ecoh_(eV),tao_123_iss,0.07681993495432278,83847.5491533854
sigma_112_e,Zr,gamma_110_usf,gamma_112_usf,0.7832620085553424,19685.16227672526
sigma_112_e,Zr,gamma_110_usf,gamma_123_usf,0.7828317691518075,19724.238639941406
sigma_112_e,Zr,gamma_110_usf,tao_110_iss,0.7014002345564032,27120.23304899089
sigma_112_e,Zr,gamma_110_usf,tao_112_iss,0.7084911069985527,26476.206712044266
sigma_112_e,Zr,gamma_110_usf,tao_123_iss,0.6457126007901633,32178.04548043619
sigma_112_e,Zr,gamma_112_usf,gamma_123_usf,0.7537555340460741,22365.078866601558
sigma_112_e,Zr,gamma_112_usf,tao_110_iss,0.6776807802958146,29274.545281575523
sigma_112_e,Zr,gamma_112_usf,tao_112_iss,0.7277103943054768,24730.620776888016
sigma_112_e,Zr,gamma_112_usf,tao_123_iss,0.6798387176218248,29078.551279036463
sigma_112_e,Zr,gamma_123_usf,tao_110_iss,0.735974475751943,23980.038088281246
sigma_112_e,Zr,gamma_123_usf,tao_112_iss,0.6841037227210909,28691.183485644535
sigma_112_e,Zr,gamma_123_usf,tao_123_iss,0.6403391402677148,32666.088401139325
sigma_112_e,Zr,tao_110_iss,tao_112_iss,0.17070905915165724,75320.09795055336
sigma_112_e,Zr,tao_110_iss,tao_123_iss,0.11619871929685577,80270.98301988927
sigma_112_e,Zr,tao_112_iss,tao_123_iss,0.009170815617191472,89991.75988059894
sigma_112_e,eta,a0,C11,0.13211591224422284,78825.30880250651
sigma_112_e,eta,a0,C12,0.2652419434218026,66734.17743453775
sigma_112_e,eta,a0,C44,0.08793154815168751,82838.34025794272
sigma_112_e,eta,a0,gamma_110_usf,0.38543330608426535,55817.83340781251
sigma_112_e,eta,a0,gamma_112_usf,0.22121719225301664,70732.7120946289
sigma_112_e,eta,a0,gamma_123_usf,0.27703877727489257,65662.7335810547
sigma_112_e,eta,a0,tao_123_iss,0.0008275235605542478,90749.53684882812
sigma_112_e,eta,C11,C12,0.4529453190607105,49686.07532418619
sigma_112_e,eta,C11,C44,0.35154299777399506,58895.910371842445
sigma_112_e,eta,C11,Ac,0.26771676466032895,66509.40254684245
sigma_112_e,eta,C11,Ecoh_(eV),0.23949076491203428,69073.02040527343
sigma_112_e,eta,C11,gamma_110_usf,0.36199937346833894,57946.21322369793
sigma_112_e,eta,C11,gamma_112_usf,0.2832059427688241,65102.602647265616
sigma_112_e,eta,C11,gamma_123_usf,0.3789065202435862,56410.62675042317
sigma_112_e,eta,C11,tao_110_iss,0.23230256139640193,69725.88680742188
sigma_112_e,eta,C11,tao_112_iss,0.3038355070517737,63228.92873388671
sigma_112_e,eta,C11,tao_123_iss,0.2519849211252269,67938.24246012369
sigma_112_e,eta,C12,C44,0.4492551129440326,50021.237174479145
sigma_112_e,eta,C12,Ac,0.311084439821649,62570.54661565754
sigma_112_e,eta,C12,Ecoh_(eV),0.3482584137383853,59194.2317197591
sigma_112_e,eta,C12,gamma_110_usf,0.4890687901160158,46405.17203177083
sigma_112_e,eta,C12,gamma_112_usf,0.37151541418950645,57081.92171402995
sigma_112_e,eta,C12,gamma_123_usf,0.40105388793588187,54399.09880315755
sigma_112_e,eta,C12,tao_110_iss,0.38889997235042206,55502.974496582035
sigma_112_e,eta,C12,tao_112_iss,0.35233535200530214,58823.94503932292
sigma_112_e,eta,C12,tao_123_iss,0.27624370905272694,65734.94541097006
sigma_112_e,eta,C44,Ac,0.2207599893248545,70774.23741178385
sigma_112_e,eta,C44,Ecoh_(eV),0.13801974639906164,78289.09485764975
sigma_112_e,eta,C44,gamma_110_usf,0.39661845378693555,54801.94576324869
sigma_112_e,eta,C44,gamma_112_usf,0.5105065220504662,44458.09653678385
sigma_112_e,eta,C44,gamma_123_usf,0.4112572810019918,53472.378725423165
sigma_112_e,eta,C44,tao_110_iss,0.23286864491044112,69674.47244410806
sigma_112_e,eta,C44,tao_112_iss,0.2797069212712748,65420.400212565095
sigma_112_e,eta,C44,tao_123_iss,0.18352911615072057,74155.72016546223
sigma_112_e,eta,Ac,gamma_110_usf,0.3659415156444145,57588.16935729168
sigma_112_e,eta,Ac,gamma_112_usf,0.33325844364039703,60556.59945029297
sigma_112_e,eta,Ac,gamma_123_usf,0.38757214169612064,55623.57431266277
sigma_112_e,eta,Ac,tao_110_iss,0.16903763046645312,75471.90495348307
sigma_112_e,eta,Ac,tao_112_iss,0.022096100109650536,88817.82484036458
sigma_112_e,eta,Ac,tao_123_iss,0.044166747858647215,86813.26495865885
sigma_112_e,eta,Ecoh_(eV),gamma_110_usf,0.28779392915868557,64685.90017620443
sigma_112_e,eta,Ecoh_(eV),gamma_112_usf,0.34852757614618973,59169.785125781236
sigma_112_e,eta,Ecoh_(eV),gamma_123_usf,0.35692132876958826,58407.425091894525
sigma_112_e,eta,Ecoh_(eV),tao_110_iss,0.06460509327716753,84956.95844059245
sigma_112_e,eta,Ecoh_(eV),tao_112_iss,0.04717033023141381,86540.46550146485
sigma_112_e,eta,Ecoh_(eV),tao_123_iss,0.03430344323657644,87709.09660670573
sigma_112_e,eta,gamma_110_usf,gamma_112_usf,0.443638415749791,50531.371992057284
sigma_112_e,eta,gamma_110_usf,gamma_123_usf,0.3638164037120483,57781.18200341796
sigma_112_e,eta,gamma_110_usf,tao_110_iss,0.3729169329244953,56954.62920039062
sigma_112_e,eta,gamma_110_usf,tao_112_iss,0.3874904602898038,55630.993001595045
sigma_112_e,eta,gamma_110_usf,tao_123_iss,0.3523480245477164,58822.79405950521
sigma_112_e,eta,gamma_112_usf,gamma_123_usf,0.4096860744424753,53615.08308421224
sigma_112_e,eta,gamma_112_usf,tao_110_iss,0.3810663770077691,56214.45841549477
sigma_112_e,eta,gamma_112_usf,tao_112_iss,0.3185965215308195,61888.26407490235
sigma_112_e,eta,gamma_112_usf,tao_123_iss,0.3589418806799238,58223.90907802736
sigma_112_e,eta,gamma_123_usf,tao_110_iss,0.3002690745838001,63552.84888011068
sigma_112_e,eta,gamma_123_usf,tao_112_iss,0.34119751373261104,59835.535819270845
sigma_112_e,eta,gamma_123_usf,tao_123_iss,0.3332941991327478,60553.351968554685
sigma_112_e,eta,tao_110_iss,tao_112_iss,0.11068260642838061,80771.98229661457
sigma_112_e,eta,tao_110_iss,tao_123_iss,0.10988590001324812,80844.34291490883
sigma_112_e,eta,tao_112_iss,tao_123_iss,0.08930719487602841,82713.3975618164
sigma_112_e,a0,C11,C12,0.3810983885546762,56211.55097646484
sigma_112_e,a0,C11,C44,0.3026604161866819,63335.65600498046
sigma_112_e,a0,C11,Ac,0.31255945890122633,62436.578455533854
sigma_112_e,a0,C11,Ecoh_(eV),0.2367137971324097,69325.23766083985
sigma_112_e,a0,C11,gamma_110_usf,0.2651243756850062,66744.85548854167
sigma_112_e,a0,C11,gamma_112_usf,0.3548795706172932,58592.86715625
sigma_112_e,a0,C11,gamma_123_usf,0.34642800156356496,59360.47834986979
sigma_112_e,a0,C11,tao_110_iss,0.24028925442281698,69000.49783785806
sigma_112_e,a0,C11,tao_112_iss,0.22028708772830716,70817.18855572918
sigma_112_e,a0,C11,tao_123_iss,0.20764950326317244,71964.99332832031
sigma_112_e,a0,C12,C44,0.33566208296579303,60338.28963824869
sigma_112_e,a0,C12,Ac,0.3671956411020085,57474.26379332683
sigma_112_e,a0,C12,Ecoh_(eV),0.3969562059889069,54771.269522037765
sigma_112_e,a0,C12,gamma_110_usf,0.44037472448775933,50827.79576015624
sigma_112_e,a0,C12,gamma_112_usf,0.3554823603383653,58538.118962825516
sigma_112_e,a0,C12,gamma_123_usf,0.5469111701296836,41151.65542652995
sigma_112_e,a0,C12,tao_110_iss,0.3819640690898689,56132.92580465493
sigma_112_e,a0,C12,tao_112_iss,0.1825859777103596,74241.38042799478
sigma_112_e,a0,C12,tao_123_iss,0.3011303059287385,63474.62780465495
sigma_112_e,a0,C44,Ac,0.16826934372501356,75541.68436354166
sigma_112_e,a0,C44,Ecoh_(eV),0.06227270444474612,85168.79694824219
sigma_112_e,a0,C44,gamma_110_usf,0.4819734565451206,47049.60354938149
sigma_112_e,a0,C44,gamma_112_usf,0.4901156255387047,46310.09352229817
sigma_112_e,a0,C44,gamma_123_usf,0.4959785783891191,45777.5926095052
sigma_112_e,a0,C44,tao_110_iss,0.23846789337525368,69165.92240208332
sigma_112_e,a0,C44,tao_112_iss,0.2865971912607253,64794.59353248696
sigma_112_e,a0,C44,tao_123_iss,0.1693278919504223,75445.5420423177
sigma_112_e,a0,Ac,gamma_110_usf,0.347887106431398,59227.95559319662
sigma_112_e,a0,Ac,gamma_112_usf,0.37062913426800753,57162.41781884766
sigma_112_e,a0,Ac,gamma_123_usf,0.3912305124380328,55291.303900618484
sigma_112_e,a0,Ac,tao_110_iss,0.18271581560755953,74229.58794039713
sigma_112_e,a0,Ac,tao_112_iss,0.1710681126071307,75287.48702945963
sigma_112_e,a0,Ac,tao_123_iss,0.08426388227207478,83171.45489804687
sigma_112_e,a0,Ecoh_(eV),gamma_110_usf,0.31383682718526906,62320.56186891275
sigma_112_e,a0,Ecoh_(eV),gamma_112_usf,0.4976555388130391,45625.28318808592
sigma_112_e,a0,Ecoh_(eV),gamma_123_usf,0.3534570351928438,58722.06850432942
sigma_112_e,a0,Ecoh_(eV),tao_110_iss,0.11419473055797817,80452.99468873696
sigma_112_e,a0,Ecoh_(eV),tao_112_iss,0.06180159217222183,85211.5855773763
sigma_112_e,a0,Ecoh_(eV),tao_123_iss,0.0032913961551739035,90525.75636839191
sigma_112_e,a0,gamma_110_usf,gamma_112_usf,0.4644437697290373,48641.73203287759
sigma_112_e,a0,gamma_110_usf,gamma_123_usf,0.4326093055846741,51533.08757464192
sigma_112_e,a0,gamma_110_usf,tao_110_iss,0.39997992444310365,54496.641211360664
sigma_112_e,a0,gamma_110_usf,tao_112_iss,0.4162771528180849,53016.4503916341
sigma_112_e,a0,gamma_110_usf,tao_123_iss,0.3148123992937387,62231.9558283203
sigma_112_e,a0,gamma_112_usf,gamma_123_usf,0.4239190511175986,52322.377298470055
sigma_112_e,a0,gamma_112_usf,tao_110_iss,0.3601355611139996,58115.49341497396
sigma_112_e,a0,gamma_112_usf,tao_112_iss,0.3722239352721255,57017.57050179036
sigma_112_e,a0,gamma_112_usf,tao_123_iss,0.31864934556306573,61883.46634820963
sigma_112_e,a0,gamma_123_usf,tao_110_iss,0.4525712997297948,49720.045516373706
sigma_112_e,a0,gamma_123_usf,tao_112_iss,0.4397065708720022,50888.48060947266
sigma_112_e,a0,gamma_123_usf,tao_123_iss,0.36453591977074656,57715.83217581378
sigma_112_e,a0,tao_110_iss,tao_112_iss,0.11005988901940367,80828.54041624347
sigma_112_e,a0,tao_110_iss,tao_123_iss,0.08818262136062048,82815.53660996092
sigma_112_e,a0,tao_112_iss,tao_123_iss,0.02669127395400518,88400.46957093097
sigma_112_e,C11,C12,C44,0.6827123490666468,28817.55457542317
sigma_112_e,C11,C12,Ac,0.5037735279208734,45069.61868463542
sigma_112_e,C11,C12,Ecoh_(eV),0.6910107569339438,28063.854200065103
sigma_112_e,C11,C12,gamma_110_usf,0.7395790334606027,23652.65522864583
sigma_112_e,C11,C12,gamma_112_usf,0.733735358263521,24183.405254427085
sigma_112_e,C11,C12,gamma_123_usf,0.7257678915273266,24907.04800201823
sigma_112_e,C11,C12,tao_110_iss,0.674547993260156,29559.07971305339
sigma_112_e,C11,C12,tao_112_iss,0.6730028130461317,29699.420236914055
sigma_112_e,C11,C12,tao_123_iss,0.5023937551577049,45194.93612698567
sigma_112_e,C11,C44,Ac,0.4884932622234511,46457.44417789713
sigma_112_e,C11,C44,Ecoh_(eV),0.5885124645640749,37373.23048863932
sigma_112_e,C11,C44,gamma_110_usf,0.6519349701469855,31612.900672558593
sigma_112_e,C11,C44,gamma_112_usf,0.7334106274175922,24212.89883492839
sigma_112_e,C11,C44,gamma_123_usf,0.7121809111120548,26141.081373567704
sigma_112_e,C11,C44,tao_110_iss,0.6059527259720197,35789.224040690104
sigma_112_e,C11,C44,tao_112_iss,0.6140485993791595,35053.91879619139
sigma_112_e,C11,C44,tao_123_iss,0.5664674373023838,39375.46339736327
sigma_112_e,C11,Ac,Ecoh_(eV),0.2659942233914494,66665.85183466798
sigma_112_e,C11,Ac,gamma_110_usf,0.44390965896038015,50506.736409798184
sigma_112_e,C11,Ac,gamma_112_usf,0.4250977274314834,52215.32438007813
sigma_112_e,C11,Ac,gamma_123_usf,0.4448756627357342,50418.99941015627
sigma_112_e,C11,Ac,tao_110_iss,0.4300538305515178,51765.187818750004
sigma_112_e,C11,Ac,tao_112_iss,0.3859052117873077,55774.97271559245
sigma_112_e,C11,Ac,tao_123_iss,0.3879789699128753,55586.6242633789
sigma_112_e,C11,Ecoh_(eV),gamma_110_usf,0.6909589399265648,28068.560464029953
sigma_112_e,C11,Ecoh_(eV),gamma_112_usf,0.7176059829783333,25648.35086822917
sigma_112_e,C11,Ecoh_(eV),gamma_123_usf,0.7085333726526414,26472.367946842453
sigma_112_e,C11,Ecoh_(eV),tao_110_iss,0.6512442230315012,31675.637569628907
sigma_112_e,C11,Ecoh_(eV),tao_112_iss,0.6097502380817637,35444.316156152345
sigma_112_e,C11,Ecoh_(eV),tao_123_iss,0.5721418846244205,38860.08344195963
sigma_112_e,C11,gamma_110_usf,gamma_112_usf,0.7556099633468848,22196.650888313812
sigma_112_e,C11,gamma_110_usf,gamma_123_usf,0.7146766704330836,25914.404790885415
sigma_112_e,C11,gamma_110_usf,tao_110_iss,0.6805168456586226,29016.960505957028
sigma_112_e,C11,gamma_110_usf,tao_112_iss,0.6443249882577528,32304.07496744792
sigma_112_e,C11,gamma_110_usf,tao_123_iss,0.6199873394300831,34514.53453391927
sigma_112_e,C11,gamma_112_usf,gamma_123_usf,0.7489689622828513,22799.81779391276
sigma_112_e,C11,gamma_112_usf,tao_110_iss,0.6588203376365221,30987.53926054687
sigma_112_e,C11,gamma_112_usf,tao_112_iss,0.6650699905942775,30419.916427897133
sigma_112_e,C11,gamma_112_usf,tao_123_iss,0.607981418547109,35604.96865341797
sigma_112_e,C11,gamma_123_usf,tao_110_iss,0.6855712207364725,28557.898423893228
sigma_112_e,C11,gamma_123_usf,tao_112_iss,0.7102990788709103,26311.998215592448
sigma_112_e,C11,gamma_123_usf,tao_123_iss,0.6327836577940144,33352.312803157554
sigma_112_e,C11,tao_110_iss,tao_112_iss,0.6510606265059496,31692.31266832682
sigma_112_e,C11,tao_110_iss,tao_123_iss,0.49258731059349037,46085.60347753906
sigma_112_e,C11,tao_112_iss,tao_123_iss,0.600779410234039,36259.08887210286
sigma_112_e,C12,C44,Ac,0.5020455436122222,45226.562334895825
sigma_112_e,C12,C44,Ecoh_(eV),0.6096148486987721,35456.61285576171
sigma_112_e,C12,C44,gamma_110_usf,0.68651104614464,28472.539066503905
sigma_112_e,C12,C44,gamma_112_usf,0.7185642714816614,25561.314605826818
sigma_112_e,C12,C44,gamma_123_usf,0.7363036158610209,23950.144037792965
sigma_112_e,C12,C44,tao_110_iss,0.6522498907324086,31584.298105989572
sigma_112_e,C12,C44,tao_112_iss,0.6357493699836757,33082.95289384765
sigma_112_e,C12,C44,tao_123_iss,0.6074854925891949,35650.010977994774
sigma_112_e,C12,Ac,Ecoh_(eV),0.4635799276359267,48720.190228743486
sigma_112_e,C12,Ac,gamma_110_usf,0.47120396172463325,48027.73964710286
sigma_112_e,C12,Ac,gamma_112_usf,0.5887843761983133,37348.53419700521
sigma_112_e,C12,Ac,gamma_123_usf,0.5465656541304301,41183.036812272134
sigma_112_e,C12,Ac,tao_110_iss,0.43917226799092696,50937.00850644533
sigma_112_e,C12,Ac,tao_112_iss,0.39533133165650974,54918.84824000651
sigma_112_e,C12,Ac,tao_123_iss,0.4278305947445109,51967.1125360026
sigma_112_e,C12,Ecoh_(eV),gamma_110_usf,0.7402568785253966,23591.090156412753
sigma_112_e,C12,Ecoh_(eV),gamma_112_usf,0.7683686184324188,21037.849913378905
sigma_112_e,C12,Ecoh_(eV),gamma_123_usf,0.7759756843380344,20346.9404618164
sigma_112_e,C12,Ecoh_(eV),tao_110_iss,0.598393088275596,36475.825839550766
sigma_112_e,C12,Ecoh_(eV),tao_112_iss,0.6005772596990775,36277.44913307291
sigma_112_e,C12,Ecoh_(eV),tao_123_iss,0.5707135788623782,38989.8088791992
sigma_112_e,C12,gamma_110_usf,gamma_112_usf,0.7925715048955762,18839.630097753903
sigma_112_e,C12,gamma_110_usf,gamma_123_usf,0.746635307306529,23011.771298697917
sigma_112_e,C12,gamma_110_usf,tao_110_iss,0.7372132802949606,23867.52404173177
sigma_112_e,C12,gamma_110_usf,tao_112_iss,0.7397684256562164,23635.45373997395
sigma_112_e,C12,gamma_110_usf,tao_123_iss,0.6509463717974043,31702.68981754556
sigma_112_e,C12,gamma_112_usf,gamma_123_usf,0.7767146138323996,20279.8274148112
sigma_112_e,C12,gamma_112_usf,tao_110_iss,0.7210553953906005,25335.059033040365
sigma_112_e,C12,gamma_112_usf,tao_112_iss,0.7550996295597102,22243.00179960937
sigma_112_e,C12,gamma_112_usf,tao_123_iss,0.6493050229602367,31851.76482740884
sigma_112_e,C12,gamma_123_usf,tao_110_iss,0.7595796269934153,21836.107392708327
sigma_112_e,C12,gamma_123_usf,tao_112_iss,0.7731058314875209,20607.593975748692
sigma_112_e,C12,gamma_123_usf,tao_123_iss,0.6685216153986767,30106.423652864585
sigma_112_e,C12,tao_110_iss,tao_112_iss,0.6430760060809233,32417.513394498685
sigma_112_e,C12,tao_110_iss,tao_123_iss,0.567351054780715,39295.209108138
sigma_112_e,C12,tao_112_iss,tao_123_iss,0.591422583870914,37108.91978603514
sigma_112_e,C44,Ac,Ecoh_(eV),0.34523102809489653,59469.193101790384
sigma_112_e,C44,Ac,gamma_110_usf,0.46115984494870155,48939.993504134116
sigma_112_e,C44,Ac,gamma_112_usf,0.5593589767558126,40021.08716855468
sigma_112_e,C44,Ac,gamma_123_usf,0.5568368965956217,40250.15433346354
sigma_112_e,C44,Ac,tao_110_iss,0.3482536526097835,59194.66414781901
sigma_112_e,C44,Ac,tao_112_iss,0.32970623531449356,60879.227693131514
sigma_112_e,C44,Ac,tao_123_iss,0.3022323076577081,63374.53883216146
sigma_112_e,C44,Ecoh_(eV),gamma_110_usf,0.7041348475349875,26871.86265537109
sigma_112_e,C44,Ecoh_(eV),gamma_112_usf,0.7354936511665149,24023.708835286456
